Id,SalePrice
2734,123041.47808362087
2735,124356.40352478261
2736,130027.2804486972
2737,111085.68926493432
2738,126754.26411602036
2739,141862.00016942498
2740,126946.6165834873
2741,127701.74977802116
2742,137614.8274315024
2743,144077.03963088224
2744,149942.12548679442
2745,128198.81692958955
2746,130000.70399237158
2747,128954.76686373232
2748,118106.44467572699
2749,117819.83445686854
2750,114487.06023681616
2751,124209.8954395106
2752,157508.87426053427
2753,132734.95826842682
2754,209945.51976746635
2755,130991.75724693776
2756,106404.72874124242
2757,70409.58417327784
2758,102598.32173668566
2759,145458.13348208962
2760,127679.10669273387
2761,128622.10065179701
2762,134336.39189743734
2763,167739.61101175591
2764,127554.39301603191
2765,268098.6910197009
2766,113732.5758216108
2767,88650.99773623268
2768,111132.78003783418
2769,120784.58673134199
2770,123269.79012598126
2771,98240.35538122407
2772,101375.1125851586
2773,154719.75607715434
2774,131693.3415902882
2775,114825.56449858297
2776,125147.74035169157
2777,135675.32087338154
2778,109088.73203175257
2779,108974.97094869723
2780,84443.0428362606
2781,92104.47563563891
2782,94931.12022389978
2783,92673.32291945854
2784,115972.53662789898
2785,127767.64586416903
2786,75888.50999771059
2787,129370.83025558549
2788,74282.90040501076
2789,179494.53873260558
2790,84763.64640968821
2791,102916.1727004717
2792,53293.84669964025
2793,134984.63360440498
2794,109991.19913524494
2795,126709.82895719416
2796,105936.42349425181
2797,210208.52979475062
2798,105404.50052326516
2799,93258.28070496155
2800,62536.421644203394
2801,94808.68667032878
2802,109989.17007190706
2803,160038.60797397286
2804,111049.65784874944
2805,87069.15829185232
2806,82206.02327263281
2807,241775.6972646737
2808,132335.04000243856
2809,121289.15789233668
2810,116471.95780441261
2811,143377.4825728521
2812,163330.77964971086
2813,151249.43041422695
2814,152090.54513670967
2815,99973.88126962922
2816,212931.1737072079
2817,142702.50638710288
2818,122238.09223236314
2819,163342.6222125632
2820,125406.37574085785
2821,92986.17644787059
2822,168555.852531109
2823,360123.7307266635
2824,170145.93144185236
2825,132124.41415652964
2826,121755.25800219698
2827,142404.58717862365
2828,211241.84630238393
2829,197687.18808090908
2830,218061.73443879513
2831,155364.90748383998
2832,233956.38696255622
2833,273923.18704731116
2834,208122.91941252787
2835,202212.20977990422
2836,173498.66924740066
2837,138491.1142558983
2838,141267.50417163604
2839,161959.41196647607
2840,191709.8419209514
2841,183922.34005586404
2842,208758.61321357824
2843,138431.5829118349
2844,175199.39546804226
2845,116373.4619671345
2846,188868.59030626592
2847,197536.92382693343
2848,194222.67562163124
2849,181943.20557969666
2850,249180.8571273254
2851,190432.11610460398
2852,215523.10668522757
2853,216447.98752005774
2854,127687.23450662171
2855,185491.72181625434
2856,185780.91634257275
2857,171624.29845332948
2858,187293.1598041601
2859,96495.9739487855
2860,131171.5006129688
2861,112086.84272441186
2862,167136.3370375804
2863,119954.42310533575
2864,244067.02455505385
2865,131917.6471943303
2866,128640.65039043402
2867,110925.41233286684
2868,93320.54427358837
2869,109107.09530475826
2870,105862.1320636932
2871,74677.12580296554
2872,69322.1648597961
2873,89769.23384098882
2874,144582.06356960186
2875,111224.68958204002
2876,145292.2507148773
2877,139099.9346970488
2878,175142.790097087
2879,129560.04802137379
2880,95653.84230601031
2881,137673.5245422227
2882,166987.27907119968
2883,188136.60150104476
2884,175961.21214936674
2885,191234.785787023
2886,228148.32118009392
2887,88567.51378849111
2888,127377.0947616656
2889,56020.30039902805
2890,80816.69501851233
2891,126199.18810805918
2892,37422.16751874518
2893,60874.74315066709
2894,45631.10807175764
2895,317217.05806592014
2896,265938.38059033966
2897,190784.50368443906
2898,134202.87100234343
2899,182184.55416171576
2900,147757.0442417801
2901,193141.56499095145
2902,145408.54863990113
2903,299623.6970833318
2904,327309.90498281753
2905,79290.87977172258
2906,176913.24142163593
2907,97710.82313308086
2908,120054.072581812
2909,135253.96757900427
2910,70097.82990979623
2911,75680.89918893467
2912,130639.68427997208
2913,73373.88442204168
2914,70777.97696320998
2915,77131.3151970644
2916,76180.06276711432
2917,157890.35320211193
2918,106380.86827396342
2919,200406.35373773708
